 0.36980E+04 0.34619E+04 0.33630E+04 0.34443E+04 0.38141E+04 0.38707E+04 0.40980E+04 0.39839E+04 0.37243E+04 0.37458E+04
 0.38985E+04 0.38620E+04 0.36537E+04 0.35883E+04 0.38427E+04 0.41661E+04 0.41308E+04 0.42120E+04 0.42429E+04 0.43999E+04
 0.42927E+04 0.41897E+04 0.40709E+04 0.38627E+04 0.38185E+04 0.39076E+04 0.37706E+04 0.38456E+04 0.39440E+04 0.36514E+04
 0.38954E+04 0.40259E+04 0.41140E+04 0.41618E+04 0.42518E+04 0.40665E+04 0.43341E+04 0.44734E+04 0.41334E+04 0.40435E+04
 0.39177E+04 0.38172E+04 0.37797E+04 0.37612E+04 0.36820E+04 0.36639E+04 0.34986E+04 0.36393E+04 0.36534E+04 0.33448E+04
 0.31503E+04 0.33698E+04 0.35138E+04 0.36481E+04 0.34050E+04 0.32750E+04 0.31356E+04 0.30877E+04 0.31035E+04 0.33750E+04
 0.32599E+04 0.33663E+04 0.34009E+04 0.34239E+04 0.33928E+04 0.32740E+04 0.31046E+04 0.28139E+04 0.28986E+04 0.29910E+04
 0.30149E+04 0.29289E+04 0.29708E+04 0.30811E+04 0.33094E+04 0.34028E+04 0.35827E+04 0.35881E+04 0.35083E+04 0.34084E+04
 0.31866E+04 0.31864E+04 0.33674E+04 0.33385E+04 0.36489E+04 0.36543E+04 0.38975E+04 0.38550E+04 0.37723E+04 0.35941E+04
 0.33045E+04 0.31980E+04 0.31635E+04 0.33127E+04 0.33371E+04 0.34378E+04 0.32262E+04 0.31712E+04 0.33809E+04 0.35187E+04
 0.36173E+04 0.34366E+04 0.35592E+04 0.33976E+04 0.32580E+04 0.32298E+04 0.31437E+04 0.26666E+04 0.24680E+04 0.22278E+04
 0.19927E+04 0.20005E+04 0.21775E+04 0.17483E+04 0.16526E+04 0.17592E+04 0.17332E+04 0.17107E+04 0.16809E+04 0.17210E+04
 0.15821E+04 0.14056E+04 0.16008E+04 0.16530E+04 0.14379E+04
 0.36567E+04 0.33844E+04 0.35211E+04 0.35679E+04 0.37939E+04 0.40096E+04 0.39756E+04 0.38421E+04 0.37174E+04 0.37275E+04
 0.36095E+04 0.38423E+04 0.36658E+04 0.34732E+04 0.37261E+04 0.40896E+04 0.40892E+04 0.40893E+04 0.43050E+04 0.43593E+04
 0.42094E+04 0.40324E+04 0.39773E+04 0.38689E+04 0.37022E+04 0.37488E+04 0.36483E+04 0.37236E+04 0.38631E+04 0.36962E+04
 0.36267E+04 0.37346E+04 0.38422E+04 0.42513E+04 0.44493E+04 0.46083E+04 0.43681E+04 0.44059E+04 0.41764E+04 0.40311E+04
 0.39569E+04 0.40142E+04 0.39780E+04 0.39512E+04 0.36996E+04 0.34919E+04 0.32934E+04 0.34554E+04 0.33365E+04 0.31325E+04
 0.28043E+04 0.32394E+04 0.34728E+04 0.35878E+04 0.35522E+04 0.33569E+04 0.30761E+04 0.29201E+04 0.28341E+04 0.32138E+04
 0.32511E+04 0.30141E+04 0.33357E+04 0.32014E+04 0.32898E+04 0.34114E+04 0.32487E+04 0.30576E+04 0.30262E+04 0.29925E+04
 0.29306E+04 0.30483E+04 0.29682E+04 0.30849E+04 0.32394E+04 0.36324E+04 0.35159E+04 0.34812E+04 0.34439E+04 0.33343E+04
 0.32009E+04 0.30770E+04 0.34489E+04 0.36015E+04 0.36772E+04 0.37999E+04 0.37654E+04 0.36088E+04 0.31895E+04 0.33007E+04
 0.32024E+04 0.33092E+04 0.33119E+04 0.33431E+04 0.32070E+04 0.31396E+04 0.33367E+04 0.32555E+04 0.31948E+04 0.31869E+04
 0.32372E+04 0.34372E+04 0.33470E+04 0.33154E+04 0.33395E+04 0.32808E+04 0.30348E+04 0.27367E+04 0.24816E+04 0.22006E+04
 0.19771E+04 0.19191E+04 0.20780E+04 0.18888E+04 0.16752E+04 0.17658E+04 0.16389E+04 0.15712E+04 0.15507E+04 0.14826E+04
 0.14725E+04 0.13713E+04 0.13285E+04 0.13593E+04 0.13406E+04
 0.37715E+04 0.35954E+04 0.35101E+04 0.35818E+04 0.37359E+04 0.40564E+04 0.40090E+04 0.39463E+04 0.38053E+04 0.35680E+04
 0.36422E+04 0.37062E+04 0.36606E+04 0.37068E+04 0.40631E+04 0.39870E+04 0.42911E+04 0.42166E+04 0.43801E+04 0.43913E+04
 0.44050E+04 0.41373E+04 0.39802E+04 0.39646E+04 0.37406E+04 0.37587E+04 0.37671E+04 0.36939E+04 0.37745E+04 0.36146E+04
 0.35591E+04 0.37862E+04 0.38615E+04 0.41744E+04 0.45805E+04 0.46840E+04 0.48215E+04 0.45252E+04 0.42256E+04 0.44691E+04
 0.41961E+04 0.41058E+04 0.42799E+04 0.41810E+04 0.37768E+04 0.33687E+04 0.34162E+04 0.33779E+04 0.31908E+04 0.31238E+04
 0.30929E+04 0.29708E+04 0.32997E+04 0.34926E+04 0.36326E+04 0.33463E+04 0.32034E+04 0.29182E+04 0.28163E+04 0.33411E+04
 0.31842E+04 0.33194E+04 0.32948E+04 0.31805E+04 0.32327E+04 0.34376E+04 0.34103E+04 0.32856E+04 0.32116E+04 0.30052E+04
 0.29691E+04 0.32059E+04 0.34363E+04 0.36294E+04 0.34719E+04 0.34623E+04 0.35227E+04 0.34803E+04 0.34777E+04 0.34279E+04
 0.29437E+04 0.30920E+04 0.35030E+04 0.36525E+04 0.38326E+04 0.41354E+04 0.36880E+04 0.34768E+04 0.33081E+04 0.33844E+04
 0.32471E+04 0.30757E+04 0.32949E+04 0.34170E+04 0.32684E+04 0.32575E+04 0.32584E+04 0.33677E+04 0.31963E+04 0.31026E+04
 0.32652E+04 0.34966E+04 0.33721E+04 0.33837E+04 0.33966E+04 0.33149E+04 0.31174E+04 0.29582E+04 0.24355E+04 0.23513E+04
 0.22406E+04 0.19851E+04 0.19001E+04 0.17062E+04 0.17262E+04 0.17515E+04 0.17973E+04 0.17096E+04 0.15322E+04 0.13272E+04
 0.11780E+04 0.13549E+04 0.11957E+04 0.14047E+04 0.13682E+04
 0.36513E+04 0.37883E+04 0.36718E+04 0.35701E+04 0.35977E+04 0.37017E+04 0.36884E+04 0.37853E+04 0.35474E+04 0.37034E+04
 0.36477E+04 0.36994E+04 0.36047E+04 0.38839E+04 0.40686E+04 0.41269E+04 0.40841E+04 0.42749E+04 0.43755E+04 0.43051E+04
 0.43464E+04 0.41367E+04 0.41359E+04 0.38219E+04 0.37910E+04 0.37145E+04 0.36294E+04 0.36256E+04 0.37541E+04 0.36823E+04
 0.35279E+04 0.37231E+04 0.40794E+04 0.42903E+04 0.45311E+04 0.46386E+04 0.48195E+04 0.45019E+04 0.45510E+04 0.40717E+04
 0.42578E+04 0.39648E+04 0.41185E+04 0.41369E+04 0.40204E+04 0.38155E+04 0.35016E+04 0.35246E+04 0.33808E+04 0.32493E+04
 0.32396E+04 0.33741E+04 0.30841E+04 0.32429E+04 0.32333E+04 0.33521E+04 0.31588E+04 0.28987E+04 0.31470E+04 0.31293E+04
 0.35041E+04 0.35348E+04 0.34630E+04 0.33139E+04 0.34149E+04 0.35456E+04 0.35565E+04 0.31993E+04 0.31374E+04 0.30074E+04
 0.32149E+04 0.34523E+04 0.34913E+04 0.37841E+04 0.37531E+04 0.35828E+04 0.35903E+04 0.36298E+04 0.35170E+04 0.31696E+04
 0.31655E+04 0.33786E+04 0.34560E+04 0.35566E+04 0.38024E+04 0.39015E+04 0.37783E+04 0.35749E+04 0.34255E+04 0.34757E+04
 0.32088E+04 0.32151E+04 0.32676E+04 0.33242E+04 0.31465E+04 0.31565E+04 0.32160E+04 0.33484E+04 0.33773E+04 0.32804E+04
 0.36143E+04 0.35091E+04 0.36106E+04 0.34939E+04 0.35439E+04 0.32579E+04 0.29667E+04 0.29611E+04 0.28488E+04 0.24015E+04
 0.22584E+04 0.17760E+04 0.13574E+04 0.14158E+04 0.14645E+04 0.16258E+04 0.17356E+04 0.16674E+04 0.14270E+04 0.13133E+04
 0.13254E+04 0.12604E+04 0.13676E+04 0.13589E+04 0.14857E+04
 0.33771E+04 0.34824E+04 0.36609E+04 0.36719E+04 0.35084E+04 0.36329E+04 0.34783E+04 0.35075E+04 0.35229E+04 0.35859E+04
 0.35050E+04 0.35141E+04 0.37273E+04 0.39030E+04 0.39260E+04 0.40116E+04 0.41528E+04 0.41378E+04 0.40384E+04 0.41601E+04
 0.42493E+04 0.40790E+04 0.40155E+04 0.38404E+04 0.38371E+04 0.36260E+04 0.34117E+04 0.35536E+04 0.36243E+04 0.36613E+04
 0.34672E+04 0.38205E+04 0.39291E+04 0.43072E+04 0.43822E+04 0.44284E+04 0.45279E+04 0.45203E+04 0.43520E+04 0.42974E+04
 0.42846E+04 0.41139E+04 0.40354E+04 0.40528E+04 0.40394E+04 0.37154E+04 0.35305E+04 0.33813E+04 0.34225E+04 0.34510E+04
 0.34110E+04 0.35344E+04 0.33771E+04 0.31886E+04 0.30893E+04 0.32497E+04 0.29777E+04 0.26862E+04 0.29377E+04 0.30653E+04
 0.32896E+04 0.35013E+04 0.33000E+04 0.33173E+04 0.34929E+04 0.37159E+04 0.35131E+04 0.34281E+04 0.31621E+04 0.31674E+04
 0.32692E+04 0.33957E+04 0.34971E+04 0.35618E+04 0.35106E+04 0.35652E+04 0.37024E+04 0.34015E+04 0.32901E+04 0.33668E+04
 0.34810E+04 0.33013E+04 0.34505E+04 0.35750E+04 0.36994E+04 0.40682E+04 0.37317E+04 0.35837E+04 0.36226E+04 0.35135E+04
 0.32922E+04 0.30580E+04 0.29445E+04 0.30787E+04 0.30796E+04 0.30245E+04 0.30200E+04 0.32474E+04 0.35017E+04 0.34461E+04
 0.36642E+04 0.34717E+04 0.34127E+04 0.33128E+04 0.32791E+04 0.31572E+04 0.31509E+04 0.28141E+04 0.27855E+04 0.23130E+04
 0.21604E+04 0.19120E+04 0.15316E+04 0.12963E+04 0.14276E+04 0.14984E+04 0.15483E+04 0.14593E+04 0.12141E+04 0.84670E+03
 0.11096E+04 0.12286E+04 0.13295E+04 0.11276E+04 0.12079E+04
 0.33728E+04 0.36463E+04 0.37772E+04 0.38079E+04 0.36892E+04 0.35703E+04 0.34292E+04 0.36851E+04 0.35350E+04 0.35484E+04
 0.35545E+04 0.36623E+04 0.38547E+04 0.39840E+04 0.39290E+04 0.39833E+04 0.40288E+04 0.40103E+04 0.42426E+04 0.43617E+04
 0.41805E+04 0.38943E+04 0.39563E+04 0.39146E+04 0.36271E+04 0.36714E+04 0.37608E+04 0.36062E+04 0.37965E+04 0.36058E+04
