-250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00
-250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00
-250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00
-250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00
-250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00
-250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00
-250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00
-250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00
-250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00
-250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00
-250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00
-250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00
-250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00
-250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00
-250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00
-250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00
-250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00
-250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00
-250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00
-250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00
-250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00
-250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -250.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00 -200.00
